Iteration,Accuracy,MacroPrecision,MacroRecall,MacroF1,ArterialPrecision,PortalVenousPrecision,PreContrastPrecision,ArterialRecall,PortalVenousRecall,PreContrastRecall,ArterialF1,PortalVenousF1,PreContrastF1,WeightedPrecision,WeightedRecall,WeightedF1,BalancedAccuracy,CohensKappa,Phase1_Count,Phase1_Accuracy,Phase2_Count,Phase2_Accuracy,Phase3_Count,Phase3_Accuracy,AortaMultiplier,PortalVeinMultiplier,AortaCutoff,PortalVeinCutoff,BoundaryHits,TrainArterial,TrainPortalVenous,TrainPreContrast,TestArterial,TestPortalVenous,TestPreContrast
932,0.977049180327869,0.978868258178603,0.969873168939707,0.974349953588312,0.982758620689655,0.953846153846154,1,0.934426229508197,0.992,0.983193277310924,0.957983193277311,0.972549019607843,0.991525423728813,0.977636213419142,0.977049180327869,0.977039762834837,0.969873168939707,0.964005125265536,45,1,124,0.975806451612903,136,0.970588235294118,0.95,0.0900000000000001,157.85,98.18,0,348,538,540,122,250,238
933,0.960655737704918,0.961644391137936,0.956572362949493,0.959101671474626,0.96969696969697,0.952830188679245,0.962406015037594,0.941176470588235,0.94392523364486,0.984615384615385,0.955223880597015,0.948356807511737,0.973384030418251,0.960672151091673,0.960655737704918,0.960555167995821,0.956572362949493,0.938903263500543,52,0.980769230769231,116,0.948275862068966,137,0.963503649635037,1.02,-0.13,157.135,86.175,0,334,574,518,136,214,260
934,0.957377049180328,0.963527767187699,0.941619585687382,0.952447710218726,0.983606557377049,0.906976744186046,1,0.833333333333333,0.991525423728814,1,0.902255639097744,0.947368421052632,1,0.960140747360987,0.957377049180328,0.956563539997535,0.941619585687382,0.934120891901771,50,1,128,0.9609375,127,0.937007874015748,0.95,0.01,157.5625,93.5025,0,326,552,548,144,236,230
935,0.960655737704918,0.963824594552039,0.956763362911477,0.96028099807339,0.986301369863014,0.948275862068966,0.956896551724138,0.923076923076923,0.964912280701754,0.982300884955752,0.95364238410596,0.956521739130435,0.96943231441048,0.961194313016409,0.960655737704918,0.960568641801701,0.956763362911477,0.939999016377318,62,1,122,0.950819672131147,121,0.950413223140496,0.92,-0.14,156.83,86.28,0,314,560,552,156,228,226
936,0.977049180327869,0.980483250210653,0.968090516145436,0.97424747490409,1,0.949579831932773,0.991869918699187,0.91304347826087,0.991228070175439,1,0.954545454545454,0.969957081545064,0.995918367346939,0.977902396464383,0.977049180327869,0.976855031069181,0.968090516145436,0.964479419691878,51,1,119,0.983193277310924,135,0.962962962962963,0.95,0.03,157.85,94.03,0,332,560,534,138,228,244
937,0.970491803278689,0.972774327122153,0.967610866032041,0.970185726464265,0.985714285714286,0.982608695652174,0.95,0.945205479452055,0.957627118644068,1,0.965034965034965,0.969957081545064,0.974358974358974,0.971163832603605,0.970491803278689,0.970424298841945,0.967610866032041,0.954751504162202,62,1,122,0.983606557377049,121,0.942148760330578,0.9,-0.14,157.1,86.36,0,324,552,550,146,236,228
938,0.970491803278689,0.976,0.961952532419868,0.968925353883106,1,0.928,1,0.91044776119403,1,0.975409836065574,0.953125,0.962655601659751,0.987551867219917,0.972616393442623,0.970491803278689,0.970520500306102,0.961952532419868,0.954188918558078,48,1,124,0.967741935483871,133,0.962406015037594,0.94,-0.0700000000000001,157.23,94.14,0,336,556,534,134,232,244
939,0.963934426229508,0.967035361153008,0.956949228088658,0.96196585727805,0.985294117647059,0.965811965811966,0.95,0.905405405405405,0.974137931034483,0.991304347826087,0.943661971830986,0.969957081545064,0.970212765957447,0.964576894229739,0.963934426229508,0.963673690032219,0.956949228088658,0.944656142260933,58,1,125,0.96,122,0.950819672131147,0.95,-0.12,157.375,88.49,0,322,556,548,148,232,230
940,0.983606557377049,0.983685629167258,0.976308539944904,0.979983201492995,0.981132075471698,0.969924812030075,1,0.945454545454545,1,0.983471074380165,0.962962962962963,0.984732824427481,0.991666666666667,0.983877261976469,0.983606557377049,0.983557914691065,0.976308539944904,0.973955664856372,47,0.978723404255319,132,0.977272727272727,126,0.992063492063492,0.91,0.0600000000000001,157.075,94.41,0,360,530,536,110,258,242
941,0.973770491803279,0.97540285026916,0.969254130834437,0.972318769878422,0.984615384615385,0.975206611570248,0.966386554621849,0.941176470588235,0.975206611570248,0.991379310344828,0.962406015037594,0.975206611570248,0.978723404255319,0.973949791770428,0.973770491803279,0.97369024234811,0.969254130834437,0.959441489361702,55,0.981818181818182,128,0.9765625,122,0.967213114754098,0.96,-0.13,157.08,86.24,0,334,546,546,136,242,232
942,0.970491803278689,0.969381260601602,0.96319826007326,0.966279869542479,0.967741935483871,0.948275862068966,0.992125984251969,0.923076923076923,0.982142857142857,0.984375,0.94488188976378,0.964912280701754,0.988235294117647,0.970827043745665,0.970491803278688,0.970431527607544,0.96319826007326,0.954056270607729,53,0.981132075471698,107,0.97196261682243,145,0.96551724137931,0.9,0.1,157.8,98.5,0,340,564,522,130,224,256
943,0.967213114754098,0.968343964091661,0.966739686016794,0.967541160042113,0.963855421686747,1,0.941176470588235,0.963855421686747,0.936363636363636,1,0.963855421686747,0.967136150234742,0.96969696969697,0.968563162970106,0.967213114754098,0.967183728301253,0.966739686016794,0.950388756953707,68,1,113,0.991150442477876,124,0.92741935483871,0.89,-0.13,157.085,86.5,0,304,568,554,166,220,224
944,0.970491803278689,0.971671497584541,0.964070993694281,0.967856324321197,0.971014492753623,0.944,1,0.917808219178082,0.983333333333333,0.991071428571429,0.943661971830986,0.963265306122449,0.995515695067265,0.971029698265621,0.970491803278688,0.970416126314392,0.964070993694281,0.954670057467468,55,1,122,0.967213114754098,128,0.9609375,0.85,-0.05,165.85,93.05,0,324,548,554,146,240,224
945,0.963934426229508,0.964363344187423,0.957490079365079,0.960914421096655,0.970588235294118,0.953271028037383,0.969230769230769,0.916666666666667,0.971428571428571,0.984375,0.942857142857143,0.962264150943396,0.976744186046512,0.964056883103738,0.963934426229508,0.963759691635162,0.957490079365079,0.944319049357719,53,0.981132075471698,115,0.956521739130435,137,0.963503649635037,0.94,-0.15,157.55,86.05,0,326,578,522,144,210,256
946,0.944262295081967,0.956060606060606,0.92350332594235,0.939499991956688,1,0.901515151515151,0.966666666666667,0.803030303030303,0.967479674796748,1,0.890756302521008,0.933333333333333,0.983050847457627,0.947605563835072,0.944262295081967,0.943028899250726,0.92350332594235,0.912667800778158,48,1,126,0.968253968253968,131,0.900763358778626,0.97,0.01,156.935,93.5225,0,338,542,546,132,246,232
947,0.963934426229508,0.964916375907088,0.959057633399739,0.96197808435002,0.972222222222222,0.956140350877193,0.966386554621849,0.921052631578947,0.973214285714286,0.982905982905983,0.945945945945946,0.964601769911504,0.974576271186441,0.964078147796363,0.963934426229508,0.963779389674734,0.959057633399739,0.94487529164339,59,0.983050847457627,123,0.959349593495935,123,0.959349593495935,0.95,-0.19,157.75,86.12,0,318,564,544,152,224,234
948,0.986885245901639,0.989170310065833,0.984141414141414,0.986649454146404,1,0.977611940298508,0.98989898989899,0.96,0.992424242424242,1,0.979591836734694,0.984962406015038,0.99492385786802,0.987065170916407,0.986885245901639,0.986842503016895,0.984141414141414,0.979745994853491,61,1,141,0.978723404255319,103,0.990291262135922,0.97,-0.13,157.375,86.325,0,320,524,582,150,264,196
949,0.973770491803279,0.978096915503771,0.964938517779993,0.971473161759431,1,0.950819672131147,0.983471074380165,0.911764705882353,0.983050847457627,1,0.953846153846154,0.966666666666667,0.991666666666667,0.974523866107262,0.973770491803279,0.973562421185372,0.964938517779993,0.959342820008665,56,1,114,0.973684210526316,135,0.962962962962963,0.94,0.0800000000000001,157.725,97.3,0,334,552,540,136,236,238
950,0.950819672131147,0.955781799899447,0.943132357901161,0.949414947353122,0.985294117647059,0.933333333333333,0.948717948717949,0.881578947368421,0.96551724137931,0.982300884955752,0.930555555555556,0.949152542372881,0.965217391304348,0.951980812501545,0.950819672131147,0.950470433950386,0.943132357901161,0.924649186375914,56,0.982142857142857,128,0.9375,121,0.950413223140496,0.93,-0.0700000000000001,166.0275,86.3075,0,318,556,552,152,232,226
951,0.983606557377049,0.985941644562334,0.975886126328604,0.980888115230456,1,0.96551724137931,0.992307692307692,0.936507936507937,0.991150442477876,1,0.967213114754098,0.978165938864629,0.996138996138996,0.983970952732965,0.983606557377049,0.983505271551285,0.975886126328604,0.974339559145213,50,1,121,0.966942148760331,134,0.992537313432836,0.83,-0.0700000000000001,165.815,86.43,0,344,562,520,126,226,258
952,0.967213114754098,0.971270769516384,0.94894623655914,0.95997873000425,0.981481481481482,0.932330827067669,1,0.854838709677419,0.992,1,0.913793103448276,0.961240310077519,1,0.96850231224692,0.967213114754098,0.966590856306502,0.94894623655914,0.948416993640915,44,1,124,0.967741935483871,137,0.956204379562044,1.05,0.14,157.175,100.105,0,346,538,542,124,250,236
953,0.960655737704918,0.960523400484031,0.953333333333333,0.956914860917163,0.954545454545455,0.94488188976378,0.982142857142857,0.9,0.96,1,0.926470588235294,0.952380952380952,0.990990990990991,0.960538138768422,0.960655737704918,0.960359243387209,0.953333333333333,0.939212755356253,51,1,129,0.961240310077519,125,0.944,1.03,0.01,157.0175,93.4825,0,330,538,558,140,250,220
954,0.980327868852459,0.98104854149262,0.976121928753508,0.978579034459031,0.984126984126984,0.982456140350877,0.9765625,0.953846153846154,0.982456140350877,0.992063492063492,0.96875,0.982456140350877,0.984251968503937,0.980377472027062,0.980327868852459,0.980277042726217,0.976121928753508,0.969401063438451,49,1,123,0.975609756097561,133,0.977443609022556,0.9,-0.27,156.9,82.46,0,340,560,526,130,228,252
955,0.957377049180328,0.961350948516724,0.946171171171171,0.953700660638643,0.984615384615385,0.915966386554622,0.983471074380165,0.864864864864865,0.981981981981982,0.991666666666667,0.920863309352518,0.947826086956522,0.987551867219917,0.959181430474496,0.957377049180328,0.956914113477542,0.946171171171171,0.934447640776378,59,0.983050847457627,113,0.955752212389381,133,0.947368421052632,1.02,0.0800000000000001,157.9,93.18,0,322,566,538,148,222,240
956,0.977049180327869,0.981143207778722,0.970295292001229,0.975689098471745,1,0.981308411214953,0.962121212121212,0.929577464788732,0.981308411214953,1,0.963503649635036,0.981308411214953,0.980694980694981,0.977670144063587,0.977049180327869,0.976908267778197,0.970295292001229,0.964491235073013,60,1,109,0.981651376146789,136,0.963235294117647,0.79,-0.14,166.355,86.22,0,328,574,524,142,214,254
957,0.980327868852459,0.983602150537635,0.976041666666667,0.979807324085347,1,0.975,0.975806451612903,0.953125,0.975,1,0.976,0.975,0.987755102040816,0.980565838180857,0.980327868852459,0.980270056875209,0.976041666666667,0.969355459919286,47,1,123,0.983739837398374,135,0.97037037037037,0.94,0.04,156.905,94.07,0,342,548,536,128,240,242
958,0.977049180327869,0.981201193296481,0.969873934000742,0.975504682597196,1,0.974137931034483,0.969465648854962,0.935483870967742,0.974137931034483,1,0.966666666666667,0.974137931034483,0.984496124031008,0.977449630834689,0.977049180327869,0.976932265853349,0.969873934000742,0.964018471079951,50,1,121,0.975206611570248,134,0.970149253731343,0.96,0.01,157.12,86.505,0,346,556,524,124,232,254
959,0.973770491803279,0.978297569860945,0.964115726410808,0.971154876279694,1,0.943089430894309,0.991803278688525,0.909090909090909,0.991452991452991,0.991803278688525,0.952380952380952,0.966666666666667,0.991803278688525,0.974890043982407,0.973770491803279,0.973629976580796,0.964115726410808,0.959190500083626,52,1,117,0.974358974358974,136,0.963235294117647,0.91,0.1,157.0275,97.325,0,338,554,534,132,234,244
960,0.957377049180328,0.960996361423705,0.948716858935438,0.954817131429634,0.985074626865672,0.967479674796748,0.930434782608696,0.88,0.975409836065574,0.990740740740741,0.929577464788732,0.971428571428571,0.959641255605381,0.958688766760222,0.957377049180328,0.95696344648794,0.948716858935438,0.934542873179912,58,1,129,0.961240310077519,118,0.932203389830508,0.87,-0.11,166.45,86.34,0,320,544,562,150,244,216
961,0.957377049180328,0.961268342342511,0.949343054606212,0.955268481987582,0.985507246376812,0.948717948717949,0.949579831932773,0.883116883116883,0.973684210526316,0.991228070175439,0.931506849315068,0.961038961038961,0.969957081545064,0.958327885131793,0.957377049180328,0.956916643448653,0.949343054606212,0.934794763846862,55,0.981818181818182,125,0.952,125,0.952,0.83,-0.05,168.23,86.25,0,316,560,550,154,228,228
962,0.977049180327869,0.981333333333333,0.965174129353234,0.973186657397184,1,0.944,1,0.895522388059702,1,1,0.94488188976378,0.97119341563786,1,0.978334426229508,0.977049180327869,0.976747244785052,0.965174129353234,0.96433046529112,50,1,118,0.974576271186441,137,0.970802919708029,1,0.19,157,100.475,0,336,552,538,134,236,240
963,0.983606557377049,0.986991647268246,0.977253450535893,0.982098409227315,1,0.970149253731343,0.990825688073395,0.939393939393939,0.99236641221374,1,0.96875,0.981132075471698,0.995391705069124,0.983930250986009,0.983606557377049,0.983501986997567,0.977253450535893,0.974415756538662,53,1,140,0.971428571428571,112,0.991071428571429,0.9,-0.0600000000000001,157.7,86.06,0,338,526,562,132,262,216
964,0.963934426229508,0.969113803753861,0.958858858858859,0.963959058125355,1,0.950819672131147,0.956521739130435,0.918918918918919,0.966666666666667,0.990990990990991,0.957746478873239,0.958677685950413,0.973451327433628,0.964827126882675,0.963934426229508,0.96382839047804,0.958858858858859,0.944625998547567,55,1,129,0.953488372093023,121,0.958677685950413,0.88,-0.14,166.92,86.245,0,322,548,556,148,240,222
965,0.940983606557377,0.952777777777778,0.91794124634886,0.935035149102782,1,0.941666666666667,0.916666666666667,0.779411764705882,0.982608695652174,0.991803278688525,0.87603305785124,0.961702127659575,0.952755905511811,0.944672131147541,0.940983606557377,0.939023649466152,0.91794124634886,0.907757447451988,49,1,124,0.943548387096774,132,0.916666666666667,0.86,-0.17,176.27,83.245,0,334,558,534,136,230,244
966,0.950819672131147,0.959220084108577,0.934757552590121,0.94683083986093,1,0.962406015037594,0.915254237288136,0.84375,0.96969696969697,0.990825688073395,0.915254237288136,0.966037735849057,0.951541850220264,0.953443625735637,0.950819672131148,0.950201029483688,0.934757552590121,0.922655576406147,50,1,137,0.963503649635037,118,0.915254237288136,0.74,-0.13,174.35,83.11,0,342,524,560,128,264,218
967,0.980327868852459,0.980761414442488,0.973629491774653,0.977182440276599,0.983606557377049,0.958677685950413,1,0.9375,0.991452991452991,0.991935483870968,0.96,0.974789915966387,0.995951417004049,0.980708553863376,0.980327868852459,0.980289822546129,0.973629491774653,0.969352893890675,49,1,115,0.982608695652174,141,0.971631205673759,0.94,0.0800000000000001,157.61,100.04,0,342,554,530,128,234,248
968,0.977049180327869,0.980469289164941,0.968452380952381,0.974423787370906,1,0.965217391304348,0.976190476190476,0.914285714285714,0.991071428571429,1,0.955223880597015,0.977973568281938,0.987951807228916,0.977625496385297,0.977049180327869,0.976776339601721,0.968452380952381,0.964515432047468,55,1,122,0.967213114754098,128,0.9765625,0.96,0.01,157,86.5625,0,330,564,532,140,224,246
969,0.973770491803279,0.975482412976125,0.966453857328542,0.970947147126535,0.983870967741935,0.968,0.974576271186441,0.924242424242424,0.983739837398374,0.991379310344828,0.953125,0.975806451612903,0.982905982905983,0.97393551255277,0.973770491803279,0.973598483821249,0.966453857328542,0.959245030900284,53,1,130,0.969230769230769,122,0.967213114754098,0.97,-0.0700000000000001,156.875,88.29,0,338,542,546,132,246,232
970,0.977049180327869,0.981064425770308,0.969282993873158,0.975138125869831,1,0.96,0.983193277310924,0.924242424242424,0.983606557377049,1,0.960629921259842,0.97165991902834,0.991525423728813,0.977552830968453,0.977049180327869,0.976893637707798,0.969282993873158,0.964313174873801,50,1,122,0.983606557377049,133,0.962406015037594,0.9,0.15,157.95,97.2,0,338,544,544,132,244,234
971,0.963934426229508,0.960919608307668,0.959259679847915,0.960088926602473,0.940298507462687,0.96031746031746,0.982142857142857,0.926470588235294,0.96031746031746,0.990990990990991,0.933333333333333,0.96031746031746,0.986547085201794,0.963797231640393,0.963934426229508,0.963847190570708,0.959259679847915,0.944232974850817,56,0.982142857142857,119,0.974789915966387,130,0.946153846153846,0.91,0.23,157.0275,97.27,0,334,536,556,136,252,222
972,0.973770491803279,0.971119897755412,0.975099037917374,0.973105400062686,0.948717948717949,0.983333333333333,0.981308411214953,0.973684210526316,0.951612903225806,1,0.961038961038961,0.967213114754098,0.990566037735849,0.97401075610973,0.973770491803279,0.973714167969618,0.975099037917374,0.959988193237349,62,1,122,0.983606557377049,121,0.950413223140496,0.9,0.01,157.75,93.535,0,318,540,568,152,248,210
